"";"date";"larves";"inflos_vivantes";"inflos_mortes";"larves_inflos"
"1";2017-07-18;169,92;141,6;NA;1,2
"2";2017-07-25;375,454545454545;413;NA;0,909090909090909
"3";2017-08-01;534,933333333333;590;NA;0,906666666666667
"4";2017-08-08;486,976923076923;796,5;NA;0,611396011396012
"5";2017-08-16;749,054166666667;1103,3;271,4;0,678921568627451
"6";2017-08-18;278,0375;1044,3;182,9;0,266242937853107
"7";2017-08-23;625,203333333333;991,2;253,7;0,630753968253968
"8";2017-08-25;647,880512820513;902,7;525,1;0,717714094184682
"9";2017-08-29;2313,33380952381;1905,7;649;1,21390240306649
"10";2017-09-01;736,581501831502;2784,8;601,8;0,264500682932886
"11";2017-09-06;5344,6625;3463,3;147,5;1,54322827938671
"12";2017-09-08;5175,20287878788;4625,6;253,7;1,11881764069264
"13";2017-09-13;6227,20416666667;6000,3;542,8;1,03781547033759
"14";2017-09-15;3213,44904761905;5221,5;401,2;0,615426419155233
"15";2017-09-20;14704,8392460317;5339,5;660,8;2,75397307726037
"16";2017-09-22;4732,49301587302;4430,9;283,2;1,06806585927758
"17";2017-09-26;6932,64263736264;5062,2;401,2;1,36949204641512
"18";2017-09-29;713,572222222222;3563,6;477,9;0,200239146431199
"19";2017-10-03;66,8666666666667;2472,1;1339,3;0,0270485282418457
"20";2017-10-06;0;1566,745;NA;0
