"";"date";"larves";"inflos_vivantes";"inflos_mortes";"larves_inflos"
"1";2017-07-18;174,857142857143;362,1;NA;0,482897384305835
"2";2017-07-25;431,8;601,8;NA;0,717514124293785
"3";2017-08-01;1101,4012987013;1203,6;NA;0,915089148139996
"4";2017-08-08;5528,4;2468,4;NA;2,2396694214876
"5";2017-08-16;8597,97936507936;3906,6;188,7;2,20088551811789
"6";2017-08-18;4057,10666666667;4161,6;321,3;0,974891067538126
"7";2017-08-23;5170,16845191041;3906,6;102;1,32344454305801
"8";2017-08-25;4164,90412625418;3911,7;56,1;1,06472994510166
"9";2017-08-29;3370,90664835165;3105,9;117,3;1,08532362547141
"10";2017-09-01;28,2;2085,9;367,2;0,013519344167985
"11";2017-09-06;39,78;984,3;377,4;0,0404145077720207
"12";2017-09-08;106,735714285714;1040,4;362,1;0,102591036414566
"13";2017-09-13;555,05;377,4;800,7;1,47072072072072
"14";2017-09-15;131,58;402,9;652,8;0,326582278481013
"15";2017-09-20;549,228082191781;418,2;861,9;1,31331440026729
"16";2017-09-22;352,75;290,7;504,9;1,21345029239766
"17";2017-09-26;228,771428571429;402,9;469,2;0,567811934900542
"18";2017-09-29;0;346,8;525,3;0
"19";2017-10-03;0;260,1;469,2;0
"20";2017-10-06;0;188,7;382,5;0
