"";"date";"larves";"inflos_vivantes";"inflos_mortes";"larves_inflos"
"1";2017-07-18;76,44;249,9;NA;0,305882352941176
"2";2017-07-25;145,6;950,6;NA;0,153166421207658
"3";2017-08-01;442,633333333333;1082,9;NA;0,408748114630468
"4";2017-08-08;1497,50681818182;1724,8;NA;0,86822055785124
"5";2017-08-16;7335,24166666667;2543,1;200,9;2,88437012569961
"6";2017-08-18;2801,01622807018;2621,5;245;1,06847843908838
"7";2017-08-23;5861,21666666667;1852,2;279,3;3,16446208112875
"8";2017-08-25;1212,925;1680,7;436,1;0,721678467305289
"9";2017-08-29;988,617777777778;1886,5;999,6;0,524048649762935
"10";2017-09-01;485,737777777778;1401,4;921,2;0,346608946608947
"11";2017-09-06;6810,125;1122,1;1082,9;6,0690892077355
"12";2017-09-08;1635,48388888889;1215,2;1058,4;1,34585573476703
"13";2017-09-13;4255,67333333333;1533,7;970,2;2,77477559713981
"14";2017-09-15;2643,66507575758;1577,8;612,5;1,67553877282138
"15";2017-09-20;12969,95;1504,3;798,7;8,6219171707771
"16";2017-09-22;2246,48666666667;911,4;1244,6;2,46487455197133
"17";2017-09-26;2021,36666666667;1376,9;916,3;1,46805626165057
"18";2017-09-29;112,7;1024,1;1234,8;0,110047846889952
"19";2017-10-03;114,333333333333;764,4;994,7;0,14957264957265
"20";2017-10-06;35,28;249,9;1386,7;0,141176470588235
