,0,1,2,3,4
0,7.816615019744946,0.9502900286528706,0.6297163935491544,0.7369236183135498,0.05458119815778049
1,0.028456319110535713,0.0,0.8055203640972634,0.7194341859917452,0.05880348035521946
2,8.799617902405805,0.384096272448447,0.8531116452710445,0.36507801263611844,0.05458120384955755
3,9.930266824802956,0.5682776925931387,0.56164556567987,0.9870246864255443,0.05458119799139678
4,0.039043629710841146,0.5814901321738606,0.5747249408086335,0.0,3.9302490313126928
5,6.241797674309169,0.9796511311695026,0.6999096755853381,0.7356919180892267,0.0545812001076043
6,3.1237614210783082,0.42368067429372314,0.5659786490114023,0.41688601024415883,0.054581200502856746
7,2.9785749394320145,0.8889449832161378,0.5955784559838525,0.24420530334770985,0.054581199211716315
8,6.45507995253865,0.32079753668073485,0.47335892533658763,0.656705895396007,0.05458120357110472
9,5.388705394156737,0.7238339778091399,0.2705252427327162,0.38714229048336773,0.05458120187617751
10,7.850620165760434,0.21408813891603862,0.24802393556251756,0.6467571751218402,0.05458119928940802
11,6.37262711913759,0.9804052968895216,0.5767345339931362,0.9109931045740489,0.05458119757808553
12,8.161458804412218,0.6846250878785454,0.703942131880331,0.6196493993780254,0.05458120091734645
13,0.031158928392169934,0.38778735100349154,0.7832477826562336,0.6543283115146552,0.054825688916017454
14,8.417924770397974,0.006544364280149595,0.0637365552924648,0.5819590191741811,0.05458119842317255
15,4.6970756668437605,0.1883597971018664,0.06543623553490979,0.8166970350487053,0.05458119921406664
16,3.146538721464185,0.30209081489465395,0.17634631087802258,0.701242113719464,0.05458119888082217
17,0.22467230084333067,0.5633213732197228,0.6133191937817661,0.07203972392472285,0.0545811975780858
18,7.4159718132406125,0.7387508701296737,0.3754449077912559,0.38145026753832173,0.05458120019524494
19,8.147428741054123,0.7862370599295057,0.6573687713252289,0.07987611039420617,0.05458119831962524
20,0.03010178756691232,0.30503266223602965,0.7967000353267721,0.9472401415868726,0.05491532131401367
21,0.03605511682427807,0.6053472010960981,0.5441311113065916,0.8749297809008693,0.05482568313553665
22,4.919538293893277,0.9486593037928868,0.2513944889278053,0.8756269570849649,0.05458119815713086
23,0.027435177728380195,0.0,1.0,0.85113502215711,0.06245506288117422
24,0.0288589457789831,0.0,0.8068647474182818,0.755200486222407,0.057892472408679424
25,6.556243113852734,0.8808653515466542,0.47566813403626595,0.7035857685880005,0.05458119842588727
26,4.675330490026988,0.29514317131453477,0.3868759247150748,0.2837949436725354,0.05458119988302727
27,0.3577600690261047,0.21991471051955272,0.10360267761205806,0.722481768276517,0.054581197578085924
28,5.749314318800444,0.8176874764446553,0.3726880965707328,0.32645285150910636,0.05458120166151087
29,0.02917589662819905,0.0,1.0,0.750737252258379,0.0665798482399271
30,0.02530669571178617,0.4299110349517717,0.9893034214405763,0.0014648053815067225,0.11678561061033275
31,2.887428279358668,0.15821740866909367,0.2693125219055065,0.8039937524023139,0.05458119604226018
32,0.0420230053232644,0.56476986623692,0.5088837156298024,0.0,0.5657677343637628
33,0.02882417762574131,0.0,0.8414134873286697,0.8147884618001124,0.06264788990102566
34,0.04000238489451898,0.5629195925013064,0.5536243406780811,0.0,7.335231390545093
35,0.8276609126843657,0.34064682754433334,0.7301274071465708,0.07853298364283932,0.05458119887011354
36,9.978114387182414,0.07095543644990697,0.8302640418424589,0.48787439583743475,0.05458119841303758
37,0.03172005203743171,0.34643751224983454,0.7873569183124027,0.6142442778655444,0.05487453795417709
38,0.9975277763288304,0.5636582842089135,0.691842862113093,0.299892493513574,0.05458119757808539
39,1.8352306746962181,0.913691069164946,0.3442734542528475,0.7585293498494837,0.054581201570637686
40,0.027214659154131394,0.29741859223105815,1.0,1.0,0.0549145911601929
41,0.03611594816660456,0.771845906626897,0.8822933147253732,0.7363889888133804,0.0548256812910215
42,0.03943245543357828,0.5735341924996966,0.5660765994876988,0.0,6.074954541191408
43,6.249129619872623,0.2373639289013786,0.24513260734113954,0.9478065351502827,0.05458119813115471
44,0.047858099817326666,0.9039730242463648,0.3090475171253736,0.2211248978876738,0.05459054943841878
45,5.958556085673138,0.5583881139649118,0.43749285330933285,0.44728324898739574,0.05458119977266092
46,7.665530512065153,0.05566780624212425,0.4047975714063565,0.5222070138077662,0.05458119865807671
47,0.034442985618344406,0.6673849951868288,0.7777437898444483,0.8884432367951077,0.05482576785190768
48,0.04321091528857499,0.36528950149647993,0.5004474004933717,0.008277936727266984,0.11167887356811335
49,7.636032972240536,0.5340843199811187,0.4752106033959944,0.784000965506557,0.0545811975780854
