"";"date";"larves";"inflos_vivantes";"inflos_mortes";"larves_inflos"
"1";2017-07-18;44,4;120;NA;0,37
"2";2017-07-25;119,064935064935;354;NA;0,336341624477218
"3";2017-08-01;214,333333333333;421;NA;0,50910530482977
"4";2017-08-08;388,152097902098;637;NA;0,609343952750546
"5";2017-08-16;1766,44642857143;826;122;2,13855499827049
"6";2017-08-18;701,538742690058;827;97;0,848293521995234
"7";2017-08-23;1476;684;122;2,15789473684211
"8";2017-08-25;430,467182817183;623;236;0,69095855989917
"9";2017-08-29;677,349206349206;779;387;0,869511176314771
"10";2017-09-01;342,441147741148;895;314;0,382615807532009
"11";2017-09-06;2681,47517857143;1056;268;2,53927573728355
"12";2017-09-08;1430,87525252525;1498;288;0,955190422246497
"13";2017-09-13;2414,8630952381;1910;334;1,26432622787335
"14";2017-09-15;1695,64253246753;1743;237;0,972829909619927
"15";2017-09-20;6810,26511544012;1840;366;3,70123104100006
"16";2017-09-22;1476,54491129785;1297;339;1,13843092621269
"17";2017-09-26;1885,43976023976;1791;310;1,05273018438848
"18";2017-09-29;155,777777777778;1233;414;0,126340452374516
"19";2017-10-03;85;1012;553;0,0839920948616601
"20";2017-10-06;7,2;516,55;NA;0,0139386313038428
