"";"date";"larves";"inflos_vivantes";"inflos_mortes";"larves_inflos"
"1";2017-07-18;34,2857142857143;71;NA;0,482897384305835
"2";2017-07-25;84,6666666666667;118;NA;0,717514124293785
"3";2017-08-01;215,961038961039;236;NA;0,915089148139996
"4";2017-08-08;1084;484;NA;2,2396694214876
"5";2017-08-16;1685,87830687831;766;37;2,20088551811789
"6";2017-08-18;795,511111111111;816;63;0,974891067538126
"7";2017-08-23;1013,75851998243;766;20;1,32344454305801
"8";2017-08-25;816,647867892977;767;11;1,06472994510166
"9";2017-08-29;660,962087912088;609;23;1,08532362547141
"10";2017-09-01;5,52941176470588;409;72;0,013519344167985
"11";2017-09-06;7,8;193;74;0,0404145077720207
"12";2017-09-08;20,9285714285714;204;71;0,102591036414566
"13";2017-09-13;108,833333333333;74;157;1,47072072072072
"14";2017-09-15;25,8;79;128;0,326582278481013
"15";2017-09-20;107,691780821918;82;169;1,31331440026729
"16";2017-09-22;69,1666666666667;57;99;1,21345029239766
"17";2017-09-26;44,8571428571429;79;92;0,567811934900542
"18";2017-09-29;0;68;103;0
"19";2017-10-03;0;51;92;0
"20";2017-10-06;0;37;75;0
